,startTime,turnTime,endTime,duration,residue_diff,residue_fit,theta_phi,VHT,reduced_residue,topTurn,r,k,MA
133,2009-06-20 15:54:32,2009-06-20 15:56:55,2009-06-20 16:00:37,124,0.1688,0.18964,"(70, 60)","(-189.8201, 129.66982, -38.75648)",,True,-0.9801,-0.2411,0.2434762352787633
134,2009-06-20 16:10:52,2009-06-20 16:11:42,2009-06-20 16:12:15,29,0.17926,0.19125,"(60, 100)","(-175.06806, 113.17844, -37.51922)",,True,0.0805,0.0004,0.004057097116813965
135,2009-06-20 16:28:40,2009-06-20 16:29:04,2009-06-20 16:29:22,15,0.10305,0.15891,"(20, 20)","(-183.85902, 123.65046, -30.87216)",,True,-0.9894,-0.119,0.12206395822037445
136,2009-06-20 16:33:13,2009-06-20 16:33:46,2009-06-20 16:33:52,14,0.17705,0.16378,"(60, 340)","(-189.13763, 116.48485, -37.99679)",,True,0.8169,0.1383,0.16122892519986182
137,2009-06-20 16:36:47,2009-06-20 16:37:41,2009-06-20 16:38:04,27,0.17437,0.19288,"(20, 60)","(-211.76097, 131.33129, -75.84545)",,True,0.4216,0.0787,0.18662428956509863
138,2009-06-20 16:49:57,2009-06-20 16:52:19,2009-06-20 16:54:36,95,0.13485,0.19012,"(30, 100)","(-174.56264, 115.7441, -43.5172)",,True,0.9447,0.262,0.27669197705948767
139,2009-06-20 16:57:34,2009-06-20 16:57:55,2009-06-20 16:58:15,15,0.11162,0.18506,"(70, 140)","(-191.7821, 120.16188, -20.37654)",,True,0.866,0.1964,0.18491190571825003
140,2009-06-20 16:59:47,2009-06-20 16:59:59,2009-06-20 17:00:14,10,0.09826,0.13265,"(10, 240)","(-243.7203, 106.05634, -9.47789)",,True,-0.9844,-0.4321,0.4326466766654737
141,2009-06-20 17:03:00,2009-06-20 17:03:15,2009-06-20 17:03:27,10,0.15603,0.17013,"(20, 200)","(-283.01738, 67.66147, -19.89032)",,True,0.1018,0.0075,0.08827747604563158
142,2009-06-20 17:08:27,2009-06-20 17:09:14,2009-06-20 17:09:56,31,0.10524,0.12793,"(20, 60)","(-214.69501, 70.0369, -28.63407)",,True,0.026,0.0029,0.1278838607191188
143,2009-06-20 17:19:20,2009-06-20 17:19:32,2009-06-20 17:19:55,13,0.13848,0.19722,"(60, 340)","(-294.18608, 51.43222, -12.2057)",,True,-0.0204,-0.0005,0.03157752883842157
144,2009-06-20 17:26:18,2009-06-20 17:26:39,2009-06-20 17:26:57,14,0.12278,0.11934,"(60, 340)","(-290.50587, 51.10176, 9.6407)",,True,-0.7919,-0.0192,0.020189249647761025
145,2009-06-20 17:36:30,2009-06-20 17:36:39,2009-06-20 17:37:02,12,0.06227,0.10671,"(80, 220)","(-285.33944, 53.42478, 3.19112)",,True,0.3092,0.004,0.016060483391920136
146,2009-06-20 17:40:15,2009-06-20 17:40:36,2009-06-20 17:41:00,16,0.09716,0.13909,"(20, 260)","(-276.53442, 44.48269, 2.5346)",,True,0.7428,0.0108,0.01436309406546908
147,2009-06-20 17:41:27,2009-06-20 17:41:50,2009-06-20 17:42:05,14,0.14047,0.16841,"(50, 340)","(-274.71187, 41.73027, 3.94198)",,True,-0.8965,-0.0217,0.024031678492933813
148,2009-06-20 17:42:26,2009-06-20 17:42:47,2009-06-20 17:43:04,14,0.09226,0.14674,"(50, 220)","(-275.13324, 43.06904, 1.14818)",,True,0.2336,0.0038,0.017548141643161437
149,2009-06-20 17:43:46,2009-06-20 17:55:21,2009-06-20 18:00:44,344,0.12439,0.1879,"(40, 220)","(-237.0799, 101.3533, -24.11184)",,True,0.1061,0.0834,0.7327922343940416
150,2009-06-20 18:04:21,2009-06-20 18:06:23,2009-06-20 18:09:09,98,0.10208,0.18371,"(40, 260)","(-175.00011, 127.33768, -26.16677)",,True,-0.033,-0.0049,0.14926572766181212
151,2009-06-20 18:09:12,2009-06-20 18:09:27,2009-06-20 18:09:50,14,0.16694,0.19743,"(50, 240)","(-175.87531, 114.31337, -36.076)",,True,0.4608,0.016,0.03195885232436234
152,2009-06-20 18:11:49,2009-06-20 18:13:09,2009-06-20 18:15:26,74,0.09218,0.19477,"(50, 200)","(-179.86986, 96.61458, -66.97729)",,True,0.2492,0.0198,0.06937670895341544
153,2009-06-20 18:15:58,2009-06-20 18:16:43,2009-06-20 18:18:12,46,0.10127,0.14452,"(80, 340)","(-167.46694, 102.90506, -60.04247)",,True,0.3077,0.0212,0.0773666630882521
154,2009-06-20 18:18:56,2009-06-20 18:19:08,2009-06-20 18:19:23,10,0.12519,0.16303,"(80, 200)","(-158.00634, 109.05475, -51.92275)",,True,0.579,0.0106,0.016697745361155047
155,2009-06-20 18:21:52,2009-06-20 18:22:15,2009-06-20 18:22:33,15,0.09581,0.19995,"(70, 180)","(-157.35828, 120.203, -46.18062)",,True,-0.3446,-0.005,0.013047185747236149
156,2009-06-20 18:31:01,2009-06-20 18:31:16,2009-06-20 18:31:48,17,0.11689,0.17985,"(40, 220)","(-182.94714, 107.48604, -19.33319)",,True,0.4302,0.0287,0.06256240954129944
157,2009-06-20 18:35:01,2009-06-20 18:36:48,2009-06-20 18:37:59,61,0.08919,0.17262,"(50, 180)","(-201.06103, 94.04283, -54.38248)",,True,0.4411,0.0897,0.1373100988902406
158,2009-06-20 18:44:10,2009-06-20 18:45:42,2009-06-20 18:48:34,90,0.12801,0.19697,"(40, 260)","(-179.851, 83.55014, -35.53497)",,True,-0.4094,-0.0436,0.08597245182236807
159,2009-06-20 18:49:22,2009-06-20 18:49:43,2009-06-20 18:49:55,12,0.13556,0.15233,"(40, 220)","(-186.26839, 96.45199, -33.25116)",,True,-0.3025,-0.0066,0.013783477473868079
160,2009-06-20 18:51:09,2009-06-20 18:51:27,2009-06-20 18:51:35,10,0.09537,0.12008,"(40, 240)","(-189.98711, 103.1308, -31.34768)",,True,-0.2332,-0.0054,0.01537338409821696
161,2009-06-20 18:52:32,2009-06-20 18:52:47,2009-06-20 18:53:07,13,0.07808,0.1695,"(20, 220)","(-191.53939, 108.02613, -27.98079)",,True,0.623,0.0191,0.034251952700885574
162,2009-06-20 18:58:28,2009-06-20 19:00:36,2009-06-20 19:01:35,64,0.1419,0.17759,"(50, 200)","(-193.04766, 116.71707, -15.39199)",,True,0.4123,0.0514,0.10175622708129191
163,2009-06-20 19:06:44,2009-06-20 19:06:59,2009-06-20 19:07:16,12,0.12439,0.18123,"(40, 260)","(-179.68441, 89.51799, -37.46547)",,True,0.0623,0.0014,0.013592529267443067
164,2009-06-20 19:09:57,2009-06-20 19:10:14,2009-06-20 19:10:41,16,0.1874,0.18408,"(60, 200)","(-165.9038, 80.454, -41.16897)",,True,0.7481,0.0205,0.0240195192389245
165,2009-06-20 19:12:07,2009-06-20 19:12:40,2009-06-20 19:13:01,19,0.15391,0.18234,"(60, 320)","(-166.37864, 80.77568, -35.53748)",,True,0.4214,0.0078,0.016351602281955188
166,2009-06-20 19:14:48,2009-06-20 19:16:17,2009-06-20 19:16:49,42,0.08136,0.14217,"(50, 220)","(-172.37733, 87.26891, -28.48744)",,True,0.7362,0.046,0.06841276197955046
167,2009-06-20 19:20:26,2009-06-20 19:20:38,2009-06-20 19:21:22,20,0.10308,0.12199,"(70, 300)","(-169.00594, 89.38227, -22.72814)",,True,0.5409,0.0038,0.0065685866422865065
168,2009-06-20 19:24:20,2009-06-20 19:24:44,2009-06-20 19:24:59,14,0.10559,0.16296,"(80, 200)","(-168.95485, 93.90215, -27.71828)",,True,0.8985,0.0229,0.024107969203763936
169,2009-06-20 19:36:25,2009-06-20 19:37:27,2009-06-20 19:38:23,41,0.13842,0.1843,"(40, 80)","(-172.30787, 105.09495, -38.78735)",,True,-0.4241,-0.0165,0.034151641005254044
170,2009-06-20 19:47:35,2009-06-20 19:50:39,2009-06-20 19:52:00,90,0.13467,0.17432,"(80, 140)","(-165.24264, 115.66613, -31.87291)",,True,0.0931,0.0045,0.0264572645643366
171,2009-06-20 19:55:24,2009-06-20 19:58:31,2009-06-20 20:00:30,104,0.13036,0.18788,"(40, 20)","(-191.80595, 135.51855, -15.19154)",,True,0.9928,0.4217,0.4289743033943174
172,2009-06-20 20:30:14,2009-06-20 20:30:44,2009-06-20 20:31:16,22,0.13709,0.17094,"(10, 20)","(-174.55693, 123.51629, -25.88242)",,True,-0.9167,-0.0167,0.01838741134262454
173,2009-06-20 20:34:00,2009-06-20 20:34:29,2009-06-20 20:34:44,16,0.14773,0.1994,"(10, 100)","(-182.42644, 123.40564, -32.38811)",,True,0.8919,0.0196,0.02724536503213497
174,2009-06-20 20:36:58,2009-06-20 20:37:13,2009-06-20 20:37:42,16,0.1065,0.17307,"(20, 80)","(-186.8831, 122.3246, -36.21621)",,True,0.9907,0.0508,0.05129871241700298
175,2009-06-20 20:38:56,2009-06-20 20:39:20,2009-06-20 20:39:35,14,0.08004,0.12375,"(70, 140)","(-191.62617, 124.58782, -35.44968)",,True,-0.1769,-0.0008,0.003022944104446707
176,2009-06-20 20:46:22,2009-06-20 20:56:12,2009-06-20 21:03:20,344,0.09338,0.13894,"(20, 20)","(-168.82504, 112.32982, -38.40785)",,True,0.9257,0.1451,0.15965168446507788
177,2009-06-20 21:15:45,2009-06-20 21:16:03,2009-06-20 21:16:11,10,0.12949,0.19942,"(70, 340)","(-172.09236, 111.54488, -31.55243)",,True,-0.2376,-0.0016,0.005128812791997075
178,2009-06-20 21:21:41,2009-06-20 21:22:17,2009-06-20 21:22:31,18,0.13211,0.17327,"(60, 0)","(-167.24657, 107.92289, -35.28676)",,True,0.914,0.0132,0.011805451152551237
179,2009-06-20 21:32:46,2009-06-20 21:33:33,2009-06-20 21:34:09,29,0.14973,0.19692,"(80, 60)","(-175.75992, 107.24937, -29.33409)",,True,0.9144,0.0086,0.008786078185105418
180,2009-06-20 21:37:43,2009-06-20 21:38:09,2009-06-20 21:38:21,14,0.0814,0.17271,"(20, 320)","(-169.36528, 109.34861, -32.90255)",,True,0.5832,0.0108,0.021402675058403802
181,2009-06-20 21:46:07,2009-06-20 21:46:25,2009-06-20 21:47:10,22,0.13598,0.19834,"(60, 140)","(-169.59211, 136.42841, -31.13474)",,True,-0.758,-0.1061,0.17279062460325467
182,2009-06-20 21:54:53,2009-06-20 21:57:33,2009-06-20 22:00:01,105,0.12775,0.1581,"(60, 200)","(-175.25725, 119.61661, -24.30734)",,True,0.9875,0.1891,0.19258977839234692
183,2009-06-20 22:02:45,2009-06-20 22:03:05,2009-06-20 22:03:23,14,0.13469,0.17493,"(50, 220)","(-163.53794, 103.80277, -23.97378)",,True,0.9754,0.0342,0.03677003148561869
184,2009-06-20 22:07:00,2009-06-20 22:07:12,2009-06-20 22:07:30,11,0.10235,0.18915,"(50, 280)","(-167.69932, 99.15982, -19.23176)",,True,-0.8665,-0.009,0.010511555323246572
185,2009-06-20 22:07:44,2009-06-20 22:08:02,2009-06-20 22:08:29,16,0.12698,0.1771,"(60, 260)","(-170.67322, 101.47659, -20.2795)",,True,0.9433,0.0226,0.0238273287215354
186,2009-06-20 22:08:38,2009-06-20 22:09:04,2009-06-20 22:09:22,16,0.09637,0.17307,"(70, 220)","(-167.50259, 98.60926, -21.05028)",,True,-0.9547,-0.0225,0.02387643430405387
187,2009-06-20 22:09:25,2009-06-20 22:09:46,2009-06-20 22:10:37,25,0.18219,0.17498,"(80, 140)","(-168.68447, 101.42835, -22.90874)",,True,-0.2999,-0.0085,0.03661814291223129
188,2009-06-20 22:13:26,2009-06-20 22:13:46,2009-06-20 22:14:22,20,0.14836,0.16388,"(40, 60)","(-164.64051, 101.77435, -33.97709)",,True,0.933,0.0347,0.03757126960018458
189,2009-06-20 22:14:31,2009-06-20 22:14:46,2009-06-20 22:14:58,10,0.1787,0.17451,"(50, 80)","(-165.41229, 106.24793, -33.22532)",,True,-0.9865,-0.0494,0.04976416440299377
190,2009-06-20 22:15:01,2009-06-20 22:15:18,2009-06-20 22:15:27,10,0.13653,0.16421,"(60, 120)","(-165.26831, 106.38688, -33.16204)",,True,-0.9153,-0.0207,0.020037253198231783
191,2009-06-20 22:16:03,2009-06-20 22:16:21,2009-06-20 22:16:30,10,0.11921,0.19667,"(60, 340)","(-164.75201, 108.08662, -32.88313)",,True,0.6928,0.0102,0.010721736641418273
192,2009-06-20 22:17:47,2009-06-20 22:18:02,2009-06-20 22:18:34,17,0.06063,0.1021,"(50, 120)","(-164.76365, 113.49372, -31.50135)",,True,0.2227,0.0047,0.016017418012650126
193,2009-06-20 22:24:16,2009-06-20 22:24:39,2009-06-20 22:24:54,14,0.17302,0.15285,"(80, 100)","(-168.64423, 116.60439, -27.74095)",,True,-0.9525,-0.0151,0.018686742683608547
194,2009-06-20 22:27:11,2009-06-20 22:27:35,2009-06-20 22:27:55,16,0.09898,0.18549,"(70, 80)","(-169.72049, 112.52102, -26.2206)",,True,-0.7287,-0.0068,0.007788875692200385
195,2009-06-20 22:29:45,2009-06-20 22:35:32,2009-06-20 22:38:13,172,0.15494,0.1759,"(70, 20)","(-164.93181, 106.05571, -24.29177)",,True,-0.4553,-0.0237,0.03866833857226852
196,2009-06-20 22:38:25,2009-06-20 22:38:48,2009-06-20 22:39:06,15,0.14354,0.18559,"(80, 0)","(-167.36748, 104.4075, -23.19816)",,True,0.7063,0.0075,0.011156599863676129
197,2009-06-20 22:47:34,2009-06-20 22:54:41,2009-06-20 23:04:20,340,0.18852,0.19233,"(70, 20)","(-156.50315, 91.87689, -23.73622)",,True,0.8879,0.2978,0.33386331110145623
198,2009-06-20 23:05:07,2009-06-20 23:06:04,2009-06-20 23:07:12,43,0.16734,0.19029,"(70, 40)","(-170.22478, 101.86527, -29.49922)",,True,-0.5372,-0.0095,0.016553829955536118
199,2009-06-20 23:09:32,2009-06-20 23:13:17,2009-06-20 23:15:37,124,0.11144,0.18756,"(80, 0)","(-167.89837, 109.79335, -24.80836)",,True,-0.7434,-0.065,0.07599198048778007
200,2009-06-20 23:17:35,2009-06-20 23:18:32,2009-06-20 23:18:53,27,0.10991,0.18804,"(80, 300)","(-162.30094, 109.98966, -21.05281)",,True,-0.7028,-0.0042,0.00533557459974858
201,2009-06-20 23:20:04,2009-06-20 23:21:39,2009-06-20 23:23:41,74,0.15796,0.18196,"(80, 260)","(-164.03665, 109.76957, -20.82127)",,True,0.1555,0.0024,0.008815559174162794
202,2009-06-20 23:27:17,2009-06-20 23:27:53,2009-06-20 23:28:25,24,0.08006,0.10345,"(20, 240)","(-166.07114, 104.29334, -15.00499)",,True,-0.7714,-0.0321,0.03345379827210464
203,2009-06-20 23:29:22,2009-06-20 23:29:37,2009-06-20 23:30:03,15,0.07098,0.08756,"(70, 160)","(-165.63968, 99.60776, -9.47575)",,True,0.7633,0.0147,0.016654388397832908
204,2009-06-20 23:40:12,2009-06-20 23:40:27,2009-06-20 23:40:51,14,0.12736,0.17665,"(80, 320)","(-180.34352, 109.01574, -17.96085)",,True,-0.9943,-0.1866,0.1887476850972554
205,2009-06-20 23:45:09,2009-06-20 23:45:30,2009-06-20 23:46:08,21,0.18551,0.18919,"(80, 200)","(-177.52846, 105.81288, -14.89123)",,True,0.6751,0.0141,0.019893342912090085
206,2009-06-20 23:48:45,2009-06-20 23:49:27,2009-06-20 23:50:56,45,0.10637,0.16824,"(80, 260)","(-183.68245, 122.6842, -25.17316)",,True,-0.9764,-0.3946,0.405710592937212
207,2009-06-20 23:51:55,2009-06-20 23:52:04,2009-06-20 23:52:25,11,0.07451,0.15617,"(80, 300)","(-173.11615, 120.83154, -25.95533)",,True,-0.9899,-0.2771,0.282686284867637
