,Start Time,End Time,Duration,Residue_fit,Residue_diff,<B>(nT),Bmax(nT),<Beta>,<Beta_p>,<Vsw>(km/s),<Tp>(10^6K),theta(deg),phi(deg),z_axis[0](in RTN),z_axis[1](in RTN),z_axis[2](in RTN),size_inAU,walenTest_slope,walenTest_slope_b4reverse,Np_mean,Mach_average,A_range,Bx_inFR_abs_mean,By_inFR_abs_mean,Bz_inFR_abs_mean,VHT_inRTN[0],VHT_inRTN[1],VHT_inRTN[2],walenTest_r_value,walenTest_r_value_b4reverse,Cross_heli,Br_mean,Residue_energy,Jzmax,turnTime
46,2017-11-05 10:13:57.000,2017-11-05 10:14:42.000,0.75,0.19009,0.10801,16.6041,19.014295220242087,1.9931088352201045,1.6217075263640746,217.62195985299869,1.296423,30.0,300.0,0.25,-0.43301270189221924,0.8660254037844387,5.631652669455699e-06,0.5081486969335153,0.5081486969335153,9.498449818181818,0.5347920439206614,"[0.0, 0.004729620375531389]",8.3528,0.8887,14.2994,-209.71556,140.54477,54.39448,0.9693825830650304,0.9693825830650304,0.8129519868525977,10.0451,-0.5683671028508857,60.82398664894434,2017-11-05 10:14:28.500
47,2017-11-05 10:26:33.000,2017-11-05 10:29:51.000,3.3,0.09179,0.08058,11.5193,15.244655060133994,5.969275251770209,4.942982871761348,210.23437515921157,1.51488,60.0,300.0,0.4330127018922194,-0.7499999999999999,0.5000000000000001,1.606423624009453e-05,-0.014996845043108479,-0.014996845043108479,11.321654088888888,0.26747012161147554,"[-0.00035617433896504273, 0.019959866849835285]",3.5293,1.4477,10.446,-176.84657,99.27945,42.94668,-0.04187253898835526,-0.04187253898835526,-0.1042582851477473,7.1755,-0.8659090652502758,10.617148864123672,2017-11-05 10:27:40.500
48,2017-11-05 10:30:09.000,2017-11-05 10:31:39.000,1.5,0.1543,0.08064,17.0607,21.71511011080158,2.3920820262279725,2.0204531849363674,213.0195142538912,1.886902,30.0,300.0,0.25,-0.43301270189221924,0.8660254037844387,8.799890158089268e-06,-0.10138535076764538,-0.10138535076764538,8.367154457142858,0.3176145211721804,"[-0.01611176018517699, 0.0014984053914461333]",7.9578,2.3756,14.378,-143.8939,86.96109,99.64434,-0.25748972174337564,-0.25748972174337564,-0.25704185353104764,9.6605,-0.8393360561586126,11.97418371802244,2017-11-05 10:30:49.500
49,2017-11-05 10:34:03.000,2017-11-05 10:34:52.500,0.825,0.08688,0.07794,19.7512,21.548635551560015,1.4770612774669516,1.2491257296736393,254.23390549331305,1.702751,40.0,320.0,0.49240387650610384,-0.41317591116653496,0.766044443118978,6.203486077934314e-06,0.03672805778728954,0.03672805778728954,8.159678633333334,0.17725191170739577,"[-0.02155001635749385, 0.001293563214604758]",3.8449,3.6345,18.8588,-197.95571,102.17616,122.36218,0.16438490976979733,0.16438490976979733,0.04751695240649486,10.2537,-0.9348636766277328,-4.463862691604935,2017-11-05 10:34:30.000
50,2017-11-05 10:38:15.000,2017-11-05 10:39:00.000,0.75,0.1782,0.13267,18.1406,20.01990310939587,1.8964004459345936,1.6171547383654363,298.4323228557104,1.664712,20.0,280.0,0.05939117461388457,-0.33682408883346515,0.9396926207859084,5.925745136976273e-06,-0.5908151458807883,-0.5908151458807883,8.505012390909089,0.633158445376985,"[-0.014073336913468624, 0.0006998220907529534]",6.0364,2.553,16.5957,-212.30218,93.74238,166.61573,-0.9117075666203359,-0.9117075666203359,-0.8639976958001911,5.8401,-0.4244566567235194,-8.205339348100189,2017-11-05 10:38:46.500
51,2017-11-05 10:49:21.000,2017-11-05 10:54:04.500,4.725,0.12859,0.07998,16.464,22.829151683881403,2.860610304387101,2.4405299903457234,241.96012021547537,1.825616,20.0,260.0,-0.0593911746138847,-0.33682408883346515,0.9396926207859084,4.248346985126133e-05,0.5048963963506391,0.5048963963506391,8.2468129734375,0.694695176085596,"[-0.07106564333447263, 0.0024378216542803163]",12.4698,2.1584,8.8372,-244.57685,166.60309,42.10695,0.8243780873083018,0.8243780873083018,0.8094571020404945,9.723,-0.45149256293656914,-3.578223368156541,2017-11-05 10:52:03.000
52,2017-11-05 10:56:10.500,2017-11-05 11:00:58.500,4.8,0.10534,0.08123,17.3611,23.437586290586534,2.409813133866585,2.062429103228601,220.2447385699288,1.846645,70.0,320.0,0.7198463103929539,-0.6040227735550538,0.3420201433256688,2.0503884775168678e-05,0.4047512557821699,0.4047512557821699,8.030038730769231,0.5043171926290939,"[-0.035767542698585716, 0.00011244792483144067]",6.2161,1.9538,15.8671,-206.67201,127.64176,58.95373,0.870280544569796,0.870280544569796,0.6709128226416737,9.7475,-0.6525024560238533,7.232133521050331,2017-11-05 10:58:07.500
53,2017-11-05 11:01:57.000,2017-11-05 11:06:58.500,5.025,0.11482,0.06788,16.9746,23.348205218942265,2.501462802943625,2.1549921372126493,215.1151678591869,1.863488,70.0,320.0,0.7198463103929539,-0.6040227735550538,0.3420201433256688,2.2844397721330527e-05,0.7505568313703568,0.7505568313703568,8.532184854411764,0.8803910087184446,"[-0.028160604431676124, 0.006872052230525104]",5.0646,2.6436,15.5827,-251.24149,164.87048,47.78622,0.9375675251512163,0.9375675251512163,0.9397050708411692,12.0153,-0.1956435479308108,-4.488233768283312,2017-11-05 11:04:21.000
54,2017-11-05 11:08:46.500,2017-11-05 11:10:21.000,1.575,0.12917,0.08965,17.13,20.469581012337972,2.027236195423007,1.879941144316826,100.80512830924766,14.416786,30.0,160.0,-0.4698463103929541,0.1710100716628344,0.8660254037844387,3.693169432938389e-06,-0.22799455156697757,-0.22799455156697757,1.2185849631818184,0.2845752294888946,"[0.0, 0.011031439891174652]",4.1622,3.336,15.9381,-125.253,65.13719,90.93345,-0.7320169554977008,-0.7320169554977008,-0.40676021834769727,-4.5971,-0.8622375707974091,6.1480962667255215,2017-11-05 11:09:22.500
55,2017-11-05 11:10:34.500,2017-11-05 11:11:46.500,1.2,0.04911,0.03535,24.8784,28.241703505278394,0.8838437807237091,0.7811414394060043,201.09692693418643,2.972951,40.0,300.0,0.3213938048432697,-0.5566703992264193,0.766044443118978,8.395813643544667e-06,-0.3091732478929079,-0.3091732478929079,4.576803535294117,0.31903958879891603,"[-0.04925660727420401, 0.002288654916303953]",10.752,6.2983,20.6412,-152.91342,43.91339,181.99074,-0.9828166564769705,-0.9828166564769705,-0.5635092989085696,-1.4609,-0.8196435431930805,-1.5828060637199188,2017-11-05 11:11:10.500
56,2017-11-05 11:12:40.500,2017-11-05 11:13:48.000,1.125,0.04963,0.09404,20.3811,23.88079296091267,1.3530404154842832,1.1854361814200207,283.5542435144033,2.533943,20.0,280.0,0.05939117461388457,-0.33682408883346515,0.9396926207859084,9.249491321521727e-06,0.21451723681270887,0.21451723681270887,6.24839453125,0.354425156174501,"[-0.022111076074765937, 0.0]",2.1356,3.0138,19.4553,-222.83611,141.99225,70.08152,0.6028879148065568,0.6028879148065568,0.39613372012765424,0.1947,-0.8046619366109936,-25.34341972176091,2017-11-05 11:12:49.500
57,2017-11-05 11:16:48.000,2017-11-05 11:17:55.500,1.125,0.10121,0.08846,19.7255,21.567347723637035,1.3277638585128542,1.203186965137452,191.0359045434629,3.601298,20.0,280.0,0.05939117461388457,-0.33682408883346515,0.9396926207859084,7.841261479311536e-06,-0.6427188410943536,-0.6427188410943536,3.787274625,0.6687534689398366,"[-0.008570271921639422, 0.0]",7.7798,1.2154,17.3939,-180.53868,48.13006,245.75339,-0.9722624451805326,-0.9722624451805326,-0.8931265342794038,-5.2269,-0.3989354240030682,210.08326847467853,2017-11-05 11:17:24.000
58,2017-11-05 11:19:34.500,2017-11-05 11:22:39.000,3.075,0.14341,0.11346,21.0194,23.10865757009182,1.0286233360164247,0.9207823943010718,176.744785609023,3.782728,30.0,300.0,0.25,-0.43301270189221924,0.8660254037844387,2.6516887988287493e-05,-0.5223993173014733,-0.5223993173014733,3.4745357452380947,0.5173448663769177,"[-0.05338887800423363, 0.0]",15.6523,2.0595,13.0853,-200.68021,89.64683,203.78753,-0.9707184264514607,-0.9707184264514607,-0.8117399978704779,-8.8838,-0.547927829973943,0.17420733395822063,2017-11-05 11:21:13.500
59,2017-11-05 11:23:19.500,2017-11-05 11:26:01.500,2.7,0.16627,0.05854,18.1197,23.796412234676232,1.9136982794219526,1.7473668117198256,56.09384066678588,14.505763,20.0,280.0,0.05939117461388457,-0.33682408883346515,0.9396926207859084,8.203476243560494e-07,0.0003531851873308626,0.0003531851873308626,1.0857737721621619,0.13948133065734553,"[-7.488430851485456e-06, 0.000515830362763821]",8.7573,0.7242,15.4592,-8.89447,9.53026,-9.03763,0.002315334753025568,0.002315334753025568,0.0005958345726860018,-6.1643,-0.9566730054001398,731.2458344017952,2017-11-05 11:25:03.000
60,2017-11-05 11:26:51.000,2017-11-05 11:28:39.000,1.8,0.13276,0.1213,21.341,23.194103686448212,0.9683791456622438,0.8917011299266346,69.1796653285586,10.415032,20.0,220.0,-0.2620026302293849,-0.21984631039295416,0.9396926207859084,4.418877167374148e-06,-0.11846375728211647,-0.11846375728211647,1.127613454,0.1431984322945492,"[-2.0397132049660396e-05, 0.004146876101517863]",10.5965,1.0647,18.2986,-65.02634,51.67817,27.85726,-0.7621127961910322,-0.7621127961910322,-0.2269053445705171,-12.209,-0.9544618801131045,7.565603698146612,2017-11-05 11:27:18.000
61,2017-11-05 11:30:04.500,2017-11-05 11:33:09.000,3.075,0.10674,0.07706,16.8872,18.83574353219172,2.2301608294805115,2.0534700201261877,45.91756479719044,17.751053,60.0,60.0,0.4330127018922194,0.7499999999999999,0.5000000000000001,6.257717946512917e-06,-0.2591951290061407,-0.2591951290061407,0.958634418095238,0.2696383525093083,"[-0.0007383903866561017, 0.01598996092514358]",15.6241,2.7413,5.5367,-9.11695,15.58813,81.15079,-0.9303427611816286,-0.9303427611816286,-0.4679772893179753,-4.6369,-0.8643855487775286,7.592155724266956,2017-11-05 11:31:34.500
62,2017-11-05 11:56:37.500,2017-11-05 11:58:03.000,1.425,0.15513,0.14575,12.219,16.723168976654044,7.043375581155414,6.334610978539496,72.15479876865531,26.716028,50.0,100.0,-0.13302222155948898,0.7544065067354889,0.6427876096865394,7.41614742839063e-06,-0.5333078119801685,-0.5333078119801685,0.8856744424999998,0.6010218768556219,"[0.0, 0.004739513540904427]",9.0523,0.6828,8.0979,-65.29114,-50.9671,172.06822,-0.9496023582216951,-0.9496023582216951,-0.8095115357321746,-3.9295,-0.5210852419048365,26.481299416156496,2017-11-05 11:57:31.500
